Area_sqft,Bedrooms,Bathrooms,Floors,Age,Garage,Balcony,Furnished,Garden,SwimmingPool,DistanceToCity,NearbySchools,NearbyHospitals,CrimeRate,PopulationDensity,PublicTransportScore,PropertyTax,LocationRating,ElectricityBackup,SecurityRating,Price
3094,4,3,3,12,1,1,1,0,1,37.0,7,4,1.7,43666,8,2.59,4,0,10,17956280
5528,1,3,3,38,1,0,0,1,1,35.7,0,8,4.8,51955,1,3.27,7,1,8,24344271
6771,6,1,2,18,0,1,1,1,0,5.6,8,1,5.4,23674,4,3.18,8,1,8,34577000
5311,5,1,3,19,0,0,0,1,0,47.9,10,6,9.4,16337,1,2.83,2,0,4,16446825
1100,6,1,3,0,1,1,1,0,1,45.9,5,1,1.5,4594,3,1.59,2,1,6,7844619
2581,3,1,1,16,0,1,0,0,0,44.6,0,6,9.2,18934,2,1.37,2,1,2,5304195
5561,5,1,4,11,0,1,0,1,1,9.0,1,3,3.8,73826,8,1.41,9,1,5,31593579
6800,2,1,4,17,1,0,1,1,1,2.9,8,3,7.7,60495,8,2.23,2,0,1,28445555
5303,6,4,2,28,1,1,1,1,1,13.2,0,8,6.9,64112,7,1.36,7,1,6,28667800
7348,2,1,1,57,0,1,0,0,1,12.5,10,0,9.6,11812,4,4.0,6,1,3,28645666
6867,5,5,1,46,1,1,1,1,0,48.3,1,6,2.2,76145,9,2.59,5,1,4,27911033
1307,4,3,2,18,0,1,1,0,0,40.7,5,2,4.0,8924,7,1.5,2,0,1,3873551
3123,4,2,4,7,1,0,1,1,0,15.5,1,3,3.4,23041,5,1.85,10,0,1,20388082
6779,2,1,4,36,1,0,0,0,0,44.1,8,6,6.6,54906,4,2.59,9,0,1,27528563
1709,1,1,1,44,0,1,0,0,0,0.6,3,2,3.8,61358,2,2.7,5,1,10,10208031
3036,6,3,2,56,0,0,0,1,1,22.0,2,4,8.9,1623,6,3.05,9,1,7,19654621
6861,2,5,4,4,0,0,1,1,1,22.8,6,0,1.6,46847,1,2.12,5,1,3,30393700
2680,5,2,2,11,1,1,0,0,1,2.9,5,7,5.3,38030,6,1.77,7,1,4,19504972
4492,3,1,1,5,0,0,1,0,1,35.2,0,1,6.6,16596,7,3.79,8,0,6,21568322
5482,2,1,1,53,1,1,1,1,1,37.2,1,2,2.7,33136,6,1.26,7,1,1,24399153
7054,4,2,4,13,0,1,1,0,1,37.5,0,2,4.6,22791,5,0.85,5,1,4,29415725
3365,3,4,4,54,1,0,1,0,0,27.4,5,0,4.2,22520,8,4.35,6,0,2,15944514
2303,3,3,4,54,0,1,1,0,0,4.5,2,7,7.3,31796,10,0.92,3,0,9,13844231
5534,4,2,4,49,1,1,1,0,1,7.0,1,7,8.8,47964,2,1.95,4,0,1,24905786
6736,1,5,1,7,1,0,0,0,0,9.2,5,7,9.3,6907,10,0.57,10,0,4,33106769
3300,6,5,3,1,0,1,0,0,0,27.3,1,2,9.6,73972,10,2.04,1,0,5,12318184
2019,1,5,2,11,1,0,0,1,1,35.7,5,3,9.3,52941,10,1.03,7,0,1,12234544
3279,2,4,4,9,1,0,1,0,1,4.2,2,1,1.8,55636,5,4.19,10,0,1,24391550
6671,1,2,3,4,1,1,0,1,0,4.8,0,7,1.6,65997,10,4.37,5,0,10,31458852
877,4,1,2,60,0,1,0,1,1,16.3,6,1,5.5,39091,10,1.32,5,0,2,7282645
5025,3,1,4,53,0,1,1,0,0,7.3,8,8,4.5,59350,3,2.96,7,1,4,26273956
7166,2,5,1,45,1,0,1,0,1,12.4,8,2,3.4,66838,5,2.46,7,0,9,34982084
6964,1,1,2,30,0,1,0,1,1,18.9,8,6,9.7,52911,9,1.63,9,1,5,31750911
5860,3,2,1,44,1,0,1,0,0,38.2,2,5,2.0,27704,7,4.35,7,0,4,23952727
5731,3,2,3,21,1,0,1,1,1,46.9,3,8,4.3,33038,2,3.03,8,0,9,25753651
3839,3,4,2,46,1,1,1,0,1,9.0,9,2,9.0,44680,10,2.43,8,1,2,23343408
728,4,1,2,0,1,1,0,0,1,28.8,0,8,6.9,26642,7,3.14,7,0,5,9731530
5933,4,2,2,4,1,1,1,0,0,13.8,1,5,3.5,24757,6,1.02,7,1,8,29262830
5782,1,3,3,28,1,1,0,1,0,25.4,8,4,5.3,16269,3,1.42,6,1,4,24207892
2498,5,5,1,49,0,0,0,0,0,24.9,5,3,1.5,48163,9,2.95,10,0,2,17927630
1494,1,1,1,1,1,0,0,1,1,10.9,2,6,1.2,40551,3,3.12,9,1,5,15350362
5675,4,5,2,16,1,1,0,1,1,43.1,1,0,9.0,64009,5,4.0,8,1,3,25632878
1339,1,4,3,48,0,1,0,0,1,43.5,9,1,4.5,6603,7,3.12,1,0,6,2856385
6270,6,3,1,12,0,1,0,1,0,33.1,6,5,2.7,27213,5,0.89,4,0,6,27072647
1606,5,3,3,9,0,0,0,1,1,46.9,8,1,4.8,50200,8,1.68,5,1,7,10519737
6037,5,4,2,50,1,0,0,0,1,31.1,9,3,6.4,39412,8,3.32,4,1,2,25812944
2958,2,1,1,3,1,1,1,1,1,21.7,3,0,8.8,67189,10,1.65,2,1,9,13956002
2979,5,3,1,4,0,1,0,1,0,16.6,9,1,2.3,32213,7,0.81,9,0,7,21790806
6587,2,3,2,10,1,0,0,1,1,32.3,9,2,5.5,50547,10,1.88,5,1,1,27429450
2325,2,4,4,56,0,0,1,1,1,42.4,5,0,3.4,70703,4,1.17,4,1,9,10317691
2306,6,3,1,23,1,0,0,1,0,20.6,9,5,2.5,4351,5,1.61,3,0,4,13288881
3019,3,1,4,57,1,0,0,1,0,27.2,0,2,2.3,1128,2,2.14,9,1,3,17293898
3798,5,3,3,29,0,1,0,1,0,44.6,1,8,9.3,69635,7,3.81,7,1,6,16165091
2880,4,2,4,39,1,1,1,0,1,36.6,6,4,8.9,78174,7,0.55,6,1,10,14562809
7694,4,3,4,53,0,0,1,1,1,9.9,3,3,3.1,3289,4,2.13,9,1,5,39196713
3842,4,3,1,52,0,0,0,1,1,30.1,8,7,7.7,19163,1,0.75,9,1,8,20996419
4334,1,3,4,3,1,0,1,0,1,39.6,10,2,6.8,1893,9,3.29,8,0,5,21546973
5488,4,2,1,41,0,1,1,1,1,36.8,3,3,7.7,62609,2,3.87,6,1,7,23068811
7803,3,1,1,49,1,1,1,0,0,22.5,1,6,4.3,79835,1,3.3,9,0,4,33518064
7387,6,2,1,6,0,0,0,1,1,47.4,7,8,8.4,2425,10,4.21,8,0,6,32224220
952,2,3,1,13,1,0,1,0,1,31.0,8,0,6.7,58640,3,1.57,4,0,5,5895250
2509,6,2,1,48,0,1,0,1,0,6.1,6,8,4.0,16943,5,0.79,7,1,10,18648676
1988,6,2,4,43,0,1,0,1,0,38.2,9,4,4.2,13943,5,2.92,6,0,9,11283590
1066,2,1,3,54,0,0,1,1,1,8.1,3,7,8.7,25191,4,4.11,5,1,1,8492602
6831,6,4,4,12,0,0,1,0,1,31.9,10,3,1.7,53004,2,2.87,7,1,6,32975821
1101,6,5,2,9,0,1,0,0,0,33.7,2,3,4.4,45971,3,0.56,7,1,4,9947688
4775,5,4,4,39,1,1,1,1,1,7.0,7,2,7.9,13440,8,2.91,7,1,10,27354996
5969,6,3,3,11,0,0,1,1,1,15.9,2,6,4.4,61792,4,2.83,10,0,8,32903391
7796,2,1,2,5,0,0,0,1,1,3.0,0,7,8.6,67684,2,3.16,9,1,10,36533112
2271,5,3,4,21,0,0,0,1,1,14.0,5,6,8.9,41802,2,2.14,3,0,4,11497038
1766,2,4,4,2,0,1,1,1,0,10.0,2,0,1.2,47974,2,3.98,2,0,1,10430521
1055,6,2,1,1,1,0,0,0,0,2.9,9,8,9.7,39521,2,3.39,2,0,2,6805568
7675,2,1,4,41,0,1,0,1,0,7.0,2,4,8.0,67137,1,2.07,3,1,4,29207092
6312,1,2,4,12,1,0,0,1,1,21.2,2,3,9.1,9823,10,1.15,5,0,8,27406872
849,5,3,1,6,0,0,1,1,0,11.9,0,0,4.9,25457,5,3.7,8,0,6,11903730
7717,4,4,1,29,1,0,0,1,0,31.7,4,2,9.7,22595,1,2.6,8,0,7,30922727
5311,5,1,3,59,1,1,1,0,0,47.5,3,6,7.4,62335,3,2.37,2,1,4,17677531
3684,2,2,2,48,1,0,0,1,1,23.7,1,7,4.0,25788,6,4.31,1,0,10,14669922
6821,2,3,1,31,1,0,1,1,1,41.4,7,7,2.6,29118,4,1.25,3,0,7,27394696
2457,6,4,4,23,1,1,0,1,1,14.3,3,0,7.2,55961,7,3.52,5,0,4,15687951
4396,4,3,4,42,1,0,1,0,0,3.6,10,0,8.8,38408,1,2.78,2,0,2,18196148
1398,5,1,1,52,0,0,1,0,0,0.5,7,0,2.4,66622,3,3.29,1,0,9,8030187
7215,1,1,1,2,1,0,0,0,0,11.0,8,3,9.3,46776,7,2.53,10,1,7,33984159
6438,5,2,4,27,1,0,0,1,0,45.1,10,0,8.4,53877,8,2.04,8,0,10,28311420
7237,3,5,2,40,1,0,0,1,0,46.6,7,0,6.4,58740,9,2.21,9,0,4,29426987
2866,2,4,2,37,0,1,0,1,1,34.8,3,3,2.2,43045,9,2.44,9,1,3,18826442
4004,2,5,1,39,1,0,1,1,0,23.4,8,0,7.4,64584,4,2.53,10,0,5,21352977
7781,2,3,3,56,1,0,1,1,1,17.8,10,0,6.9,1043,6,1.98,1,0,2,28246459
3740,3,2,1,40,0,0,1,1,1,27.0,8,8,9.7,14592,2,1.27,7,1,9,19461697
4456,4,3,4,54,0,0,0,0,1,28.4,4,5,2.5,22244,2,4.31,10,1,3,24975036
5991,4,5,4,44,1,1,1,1,0,16.6,2,7,6.3,11301,8,4.4,2,0,9,26766764
7372,2,4,4,21,0,0,0,1,1,17.5,9,1,9.4,57451,10,1.13,10,0,5,34227715
1801,6,4,4,50,1,0,0,0,1,46.8,4,0,1.3,11649,10,2.31,6,1,9,13506104
4485,6,4,4,48,0,1,0,1,1,48.6,7,4,9.4,46167,4,2.28,10,1,4,22838640
1052,1,4,3,47,1,1,0,1,0,37.7,2,2,7.5,23036,3,1.31,1,1,5,2507470
4275,6,1,1,46,0,1,0,1,0,22.7,10,2,3.3,22751,8,3.22,5,0,5,21084378
3270,4,3,3,56,1,0,1,1,0,42.7,9,6,3.9,14425,8,1.98,8,1,1,16690510
7835,3,3,1,24,1,0,1,1,0,28.5,10,7,7.4,8670,2,2.18,2,1,1,28516186
4248,2,5,3,5,1,0,1,1,1,11.5,3,5,7.5,2570,7,1.41,6,1,7,24461845
7311,6,4,3,55,1,0,0,1,0,30.2,3,1,1.7,11448,3,3.17,5,1,6,30533697
2458,1,4,4,2,0,1,0,0,1,33.9,0,8,7.1,68508,10,1.44,5,1,2,11963858
3987,2,5,1,11,0,1,0,1,1,5.5,9,1,2.5,55423,9,3.36,1,0,8,19583822
5911,5,4,3,42,1,1,0,0,1,12.3,6,8,6.8,65286,3,4.09,4,0,8,28011161
4403,3,2,4,11,0,0,0,1,1,11.6,8,2,7.4,32563,10,3.39,2,1,1,19267778
4696,4,1,1,17,0,1,1,1,1,9.3,4,1,9.2,52773,2,3.29,10,0,1,25832625
5125,5,2,2,13,1,1,1,0,1,42.5,10,1,5.7,34414,2,2.0,10,1,3,26129310
996,5,1,3,54,1,1,0,1,0,42.0,9,6,4.4,19228,2,3.28,3,1,2,5070878
1138,6,2,3,38,0,1,0,0,1,32.8,1,1,8.7,31673,1,0.52,10,1,3,11278743
7597,3,5,3,48,1,1,0,1,0,23.7,4,3,9.6,64926,2,2.26,1,0,6,26807131
6578,3,5,1,23,1,0,0,1,0,32.3,1,7,2.5,8501,5,3.19,10,0,6,31679731
2040,3,1,3,28,0,0,1,1,0,7.8,10,6,4.6,74170,2,3.06,5,0,6,14379106
2418,1,4,4,6,1,0,1,1,1,26.7,3,5,8.4,67459,10,3.23,5,0,10,13753025
3563,4,4,3,47,1,1,1,1,1,49.6,1,2,8.9,34034,6,2.99,3,0,6,12055569
3441,5,2,1,33,0,1,1,0,1,38.4,4,7,7.1,33761,4,3.69,6,0,5,15249761
6673,4,2,4,12,0,1,0,1,0,41.3,4,5,5.3,53924,2,3.29,4,0,1,23649515
3721,4,3,1,28,0,0,0,1,0,14.1,1,3,1.3,64038,7,1.64,7,1,1,21609707
3791,5,4,4,56,0,1,1,1,0,39.5,4,7,2.9,43894,6,2.03,9,1,10,22588045
3296,6,3,4,60,0,1,1,0,0,41.7,6,0,4.5,45704,9,0.83,6,1,2,14406013
2772,4,5,4,38,1,1,1,0,0,32.0,9,6,8.6,12547,10,1.93,9,0,2,16856765
2953,1,5,2,52,1,0,1,0,0,36.8,5,4,7.2,71916,4,4.2,1,1,2,8698122
6308,1,2,2,53,1,1,1,1,1,42.4,6,5,4.0,71366,7,0.8,3,1,7,25159650
6647,3,4,4,26,1,1,0,1,0,13.2,4,6,2.5,29864,4,4.48,3,1,10,30350779
4368,3,4,4,53,1,0,0,0,1,42.2,3,5,1.7,3936,2,4.19,6,1,9,20281384
7893,5,2,1,38,0,1,1,1,1,11.7,5,4,4.7,5241,8,3.58,10,1,3,39237867
5084,4,4,2,54,1,0,1,1,1,41.6,6,4,9.7,55448,4,2.02,3,1,9,20649274
3096,4,5,3,45,1,1,0,0,1,38.5,1,3,9.6,21963,5,1.93,10,0,7,17851181
3798,3,3,2,28,1,1,0,0,0,49.1,2,1,7.2,72756,7,1.41,7,0,1,13990146
6932,4,5,1,30,0,0,1,1,1,5.1,3,8,7.5,33461,10,1.04,8,1,3,35198326
2114,1,4,2,43,1,0,1,0,1,16.5,8,5,4.1,2615,1,0.53,10,1,6,17883804
6871,6,5,1,33,0,1,0,1,0,16.7,4,1,4.6,65871,10,3.12,9,0,1,33227794
5960,4,4,4,36,1,1,0,1,1,32.9,8,0,3.0,11021,10,2.89,6,0,5,28693505
6953,4,5,4,52,0,1,0,0,1,34.4,7,8,8.8,46917,2,4.13,3,0,7,25130377
4401,4,3,2,11,1,1,1,0,1,45.2,1,5,6.9,73685,10,0.85,1,1,2,16303229
4030,2,3,1,46,1,1,1,0,0,26.1,10,6,7.9,20405,7,0.9,2,1,4,14322003
7406,5,1,3,10,0,1,0,1,1,47.8,1,1,5.6,70404,5,2.45,3,1,10,28311091
2624,4,1,2,31,1,0,0,0,1,1.6,9,8,4.4,65616,5,1.7,2,1,7,15092287
5077,5,2,1,17,1,1,0,1,0,22.6,9,8,4.3,60437,3,2.96,9,1,9,28631306
7747,1,2,2,59,0,0,0,1,0,21.9,0,3,3.4,22628,9,2.69,7,0,2,30808568
1255,4,5,1,39,0,1,1,0,0,32.7,2,7,5.2,13910,10,3.78,1,0,8,6265548
5415,5,2,4,23,0,1,0,1,1,29.4,1,8,6.4,44649,10,1.93,8,1,1,26136139
4120,3,2,2,46,1,0,1,1,1,2.9,7,0,5.7,57408,7,2.92,1,1,6,20383388
541,4,4,3,11,1,0,1,1,0,10.6,0,4,7.8,3277,7,1.6,1,1,10,7016511
5835,6,1,4,8,0,0,0,1,0,43.8,3,5,1.2,39553,10,3.1,6,0,6,25490519
5880,1,3,2,15,0,0,1,0,1,28.7,3,7,3.7,76941,1,3.25,1,0,8,21588800
3996,3,4,3,29,1,0,0,1,1,30.6,1,0,4.0,20322,8,0.56,6,1,7,19713853
743,5,3,2,41,1,1,0,1,0,5.9,5,8,9.2,28047,9,1.76,5,0,1,8070775
3235,4,4,3,11,0,0,0,0,0,14.0,9,2,6.5,49799,8,1.92,7,0,7,19188963
7658,3,4,3,12,1,1,1,1,0,4.5,7,2,3.5,30815,4,4.41,3,1,5,34105682
2654,5,3,4,28,0,0,0,1,0,16.2,7,7,7.4,17306,4,2.32,7,0,5,16181028
6094,3,1,3,37,0,0,0,1,0,47.4,0,7,1.1,79646,3,1.91,7,0,9,25045413
5889,1,5,3,30,0,1,1,1,1,27.2,7,5,5.0,75911,4,3.57,9,0,1,28247288
7515,3,5,3,34,1,0,0,1,0,20.5,6,6,8.9,27340,1,2.24,9,1,3,33781683
7453,4,4,1,26,1,0,1,0,1,12.3,0,5,8.8,65613,9,2.57,5,0,6,33044728
6713,4,4,3,17,1,0,1,1,1,34.9,10,8,1.5,53004,1,1.28,2,1,3,27559951
4986,3,2,4,46,0,1,1,0,0,48.8,7,3,9.4,34877,10,1.79,1,1,3,14413902
3700,2,1,4,2,1,0,0,1,0,21.8,3,4,7.7,57373,10,4.09,4,1,10,17543639
5831,4,3,3,47,0,0,0,0,1,32.7,6,6,7.2,73889,5,1.83,5,0,2,22140373
1801,4,2,2,3,0,1,0,1,0,46.1,10,1,2.0,15862,7,2.41,8,1,8,13446669
5063,1,1,2,55,1,1,0,1,0,8.8,0,8,3.7,41785,6,3.27,10,0,10,26362750
7615,5,2,1,59,0,0,1,0,0,14.5,0,5,8.3,49645,1,1.4,3,1,1,27130622
3809,3,2,3,50,1,1,0,0,0,20.8,6,5,5.2,14385,5,4.14,10,0,4,21195712
4763,4,3,2,13,1,0,1,1,0,46.9,9,4,7.9,17263,4,1.07,10,1,5,23507108
904,3,1,3,5,1,0,1,1,1,12.9,3,6,9.5,19812,5,4.0,4,1,7,10133542
7768,4,2,2,4,0,0,0,0,0,19.0,8,5,4.7,62659,2,2.35,10,1,1,35000823
2698,4,5,4,15,1,1,0,0,1,48.2,7,0,7.7,63689,5,1.63,1,0,1,9023037
2996,3,5,2,9,0,1,0,1,1,41.1,7,6,1.1,68017,3,4.1,5,1,5,16206464
3477,3,2,1,25,0,0,0,1,0,9.7,1,0,8.4,58582,1,2.71,7,0,2,17046492
2249,6,4,4,32,0,0,1,1,1,5.0,4,7,5.7,44221,5,3.15,6,0,9,18664161
1219,6,2,3,30,0,1,1,1,1,10.1,0,1,9.4,36924,3,2.84,3,0,3,9100774
2077,3,4,1,27,0,1,1,1,0,31.0,5,7,3.0,3970,3,3.91,6,0,3,12851783
2319,3,2,1,57,1,0,0,1,0,36.8,9,8,4.9,18949,9,3.31,7,1,1,12531155
7143,3,5,3,43,0,1,0,0,1,23.6,4,4,2.7,31738,3,4.48,9,1,1,33708416
6339,1,4,3,7,1,1,1,1,0,48.9,10,2,4.5,33990,8,0.56,4,0,3,24160775
3046,2,2,1,17,0,0,0,0,0,28.4,5,7,2.9,51500,9,3.35,8,1,7,16906757
6194,3,1,3,13,0,1,0,0,0,34.3,6,0,8.5,12027,1,2.67,8,1,10,25818407
1463,2,4,2,27,1,1,0,1,1,20.3,4,3,1.9,58404,2,1.06,5,1,1,10719824
5702,1,5,3,39,0,0,1,0,1,1.5,0,2,4.4,18288,6,1.99,1,1,6,24466440
4267,4,5,3,53,1,0,0,0,0,12.6,0,2,2.1,46534,9,0.56,1,1,3,17765947
7346,1,1,2,13,1,0,0,1,1,35.6,8,6,5.9,20811,4,0.88,2,0,6,26212753
7107,2,1,4,10,1,0,0,1,0,43.7,3,3,5.5,1619,6,2.7,6,0,3,26250929
5578,4,4,4,46,0,0,1,1,1,2.9,10,7,3.7,31001,10,2.12,4,1,8,29895636
5091,5,5,1,58,0,1,1,1,1,16.0,5,4,8.5,54651,1,0.78,2,1,6,20764687
3514,4,2,4,6,1,0,1,0,0,17.4,2,8,9.2,2363,2,1.04,7,0,4,17790475
1755,4,1,3,17,0,0,1,0,0,11.1,8,2,8.9,5684,3,1.23,5,1,6,11025192
2113,6,2,3,34,1,1,0,1,0,41.6,1,5,1.1,26793,5,1.91,6,1,7,13596334
3035,1,3,2,8,0,0,1,0,1,32.0,4,1,4.7,37041,5,1.74,7,1,1,16521277
7204,6,3,1,10,1,1,1,1,0,34.2,6,1,8.3,69693,10,4.39,6,1,1,30470143
5608,1,5,2,59,1,1,1,0,1,38.0,7,5,5.9,16866,4,3.62,5,1,3,23310395
561,2,1,3,57,0,0,1,1,0,13.2,4,4,9.4,46909,5,1.24,7,1,9,7362560
3994,6,3,2,5,1,1,0,0,1,3.5,1,4,9.0,68079,4,4.32,9,0,4,24740222
6215,6,4,1,33,0,0,0,1,0,11.4,8,3,1.7,24275,7,0.56,8,0,7,31942888
6161,3,5,3,55,1,1,0,1,0,1.6,8,4,8.6,66612,3,0.58,6,1,8,29152109
1515,1,5,2,55,0,1,0,0,1,11.0,1,6,7.0,36066,2,0.75,2,1,6,6942255
5365,1,1,3,52,1,1,1,0,0,2.4,4,6,5.5,71713,2,2.41,4,1,8,24317421
5206,4,1,2,36,0,0,0,1,0,37.7,1,3,6.7,23602,5,2.46,3,1,5,17004144
6347,2,2,2,55,1,0,0,0,0,26.7,10,2,9.0,11631,9,2.4,10,1,9,29090486
6629,2,2,4,26,1,1,0,0,1,17.6,2,2,2.9,66828,9,4.37,2,0,1,25528345
5791,5,3,3,53,1,0,1,0,1,9.8,7,2,8.7,72814,3,0.91,8,0,1,27526048
2782,3,4,3,41,1,0,0,1,0,7.1,7,4,1.3,56233,7,4.1,8,1,9,20816106
5043,6,4,4,5,1,0,0,0,1,33.4,7,8,9.6,42643,6,4.21,4,1,4,22628174
1741,6,5,1,51,1,0,1,1,0,6.4,8,7,6.9,21669,2,0.82,8,1,10,16890551
7579,3,2,3,60,1,1,1,0,0,5.8,7,5,4.3,19386,6,3.59,5,1,1,33578436
3085,5,1,2,53,0,1,0,1,0,34.4,0,7,4.0,39242,8,3.31,3,0,6,13166249
3511,4,5,4,16,0,0,0,0,0,5.9,1,0,6.5,31377,2,4.08,1,1,5,14715129
2061,5,5,3,57,1,1,0,1,0,30.7,4,5,2.3,30054,2,2.06,10,0,3,15276193
3217,3,3,3,0,0,0,1,1,1,37.7,1,2,6.5,51225,1,3.78,3,1,8,14790986
6758,1,2,4,46,1,1,0,0,1,16.3,3,8,7.5,41360,3,3.4,3,0,6,25503739
7434,3,2,4,10,0,1,0,1,1,46.3,7,8,2.5,4388,3,3.73,5,0,8,29596378
3604,4,3,2,13,0,1,0,1,1,16.3,8,3,3.5,38975,3,3.19,5,1,5,19718150
5019,4,2,2,2,0,1,1,0,0,35.0,7,4,7.0,25403,2,1.0,3,1,8,20017664
1760,5,3,2,50,1,1,1,1,0,38.6,6,3,8.6,36157,10,0.91,10,1,2,12573796
3615,6,3,3,56,0,1,1,0,1,31.8,8,0,8.8,9529,4,2.8,10,1,10,21606757
3373,3,5,1,51,0,0,0,1,0,7.6,4,0,7.6,79252,7,2.64,5,1,1,16615515
6534,5,3,3,59,1,0,1,0,0,37.3,1,3,3.4,3976,2,0.84,5,0,9,26633391
2634,1,5,2,58,0,0,1,1,0,44.9,6,5,6.3,57479,2,3.52,10,0,8,14421595
2850,4,2,2,54,1,0,1,0,1,15.5,4,1,9.0,27036,6,0.61,5,1,1,15048883
2359,5,1,3,16,1,0,1,1,1,1.8,10,8,7.8,29806,5,3.54,2,0,3,15648755
2225,1,5,1,18,1,0,0,1,0,18.4,0,3,7.3,44829,7,2.71,8,0,3,13922173
1077,2,1,3,49,0,0,0,1,1,15.4,8,1,4.1,31160,2,1.3,10,0,2,12605635
5873,2,1,1,57,0,0,0,0,0,42.9,10,2,9.1,20177,10,1.64,9,0,5,23214365
7549,5,1,3,49,1,0,1,0,1,46.4,0,4,5.8,37713,10,3.77,3,1,1,27088163
2705,3,3,2,58,1,0,0,0,0,25.0,9,3,9.1,17344,1,0.91,9,1,9,14757264
1566,3,4,3,56,1,0,1,0,0,18.8,5,8,3.1,34722,5,0.78,7,1,1,12201003
2477,5,4,4,10,0,1,0,0,0,10.9,7,2,4.9,65135,3,1.41,3,1,7,13835565
821,4,3,4,6,1,1,0,1,1,35.6,4,6,6.6,46846,4,1.96,4,1,10,8952095
6640,5,1,4,14,0,0,0,0,0,38.6,5,6,5.3,49291,4,0.76,8,0,8,28859307
5943,1,1,2,13,1,0,0,0,0,20.8,8,1,4.3,77139,9,3.28,3,1,10,24236523
6998,1,1,4,11,1,1,0,1,1,3.6,1,4,6.1,48910,1,4.18,5,0,4,31080444
745,2,4,1,15,1,0,0,0,1,21.6,3,4,6.2,40440,1,2.5,7,0,9,8928945
680,5,4,1,38,1,0,1,0,0,21.9,7,1,1.7,52030,6,4.04,8,1,2,10841826
4036,5,5,2,32,0,1,0,1,1,3.5,7,6,2.7,44143,10,4.13,5,1,4,24413538
6752,1,2,1,54,0,1,1,0,0,32.4,9,2,4.3,70818,7,4.25,1,1,1,22999954
5936,2,1,3,18,1,0,1,1,0,17.1,6,1,1.2,53855,6,3.32,7,0,10,28935722
3233,5,4,1,10,1,1,0,0,0,38.8,9,7,3.2,72782,7,0.98,5,0,3,16150258
5783,6,4,2,19,0,1,0,1,0,4.8,9,8,4.5,58208,8,2.78,7,0,3,30306357
1565,6,2,3,12,1,1,1,1,0,8.4,1,0,6.5,72551,1,1.96,5,1,8,12091435
5810,4,2,4,49,0,0,1,1,0,19.0,1,3,2.8,3357,2,3.33,2,0,1,21342706
3059,6,4,4,25,0,0,0,1,0,33.6,10,1,5.5,50691,9,3.56,6,1,5,16687326
7201,4,5,2,46,0,0,1,1,0,49.3,9,0,1.2,77384,1,1.09,5,0,9,28301385
6137,1,4,3,37,1,1,0,1,1,4.5,1,2,5.0,76307,10,4.3,7,0,4,30482062
6398,6,1,4,30,1,0,0,0,1,21.2,9,3,4.4,36161,1,2.07,1,1,6,25054669
837,1,5,3,50,0,0,0,0,1,30.8,2,4,3.9,4686,3,0.95,2,0,1,2505880
7794,3,3,3,42,1,0,1,0,1,2.0,5,6,2.1,43260,9,3.09,3,0,9,35275609
7395,2,3,4,41,1,1,0,1,0,13.9,1,2,8.2,77066,5,3.98,3,1,2,28123987
3210,1,2,3,45,0,0,0,0,1,15.2,5,2,8.2,10780,8,4.39,10,1,2,17657878
5406,5,3,1,43,1,0,1,0,0,36.9,9,8,8.4,52830,7,2.33,8,0,6,24690695
7657,6,2,4,10,0,1,0,1,0,6.6,4,4,8.8,18276,5,1.34,8,0,2,34381572
5574,5,5,4,28,0,1,1,1,1,24.4,9,4,9.5,29940,6,3.49,10,1,2,29111662
1644,3,1,2,55,0,1,0,1,0,20.6,6,0,2.0,36121,4,2.72,1,1,6,6737128
7149,2,3,4,7,0,1,0,1,1,11.9,0,4,6.3,47201,8,4.35,3,0,2,29749379
904,1,2,3,35,0,0,1,0,1,16.3,5,8,4.1,74810,10,1.13,10,0,8,13343761
7649,5,2,4,26,0,0,0,0,1,22.3,7,0,7.3,7639,10,3.35,2,1,1,30127798
3606,6,5,2,55,0,1,0,0,0,15.2,6,6,4.7,53080,6,4.44,6,0,7,19845051
7137,2,3,4,17,0,1,1,1,1,16.3,8,3,4.6,72505,3,2.19,6,1,5,33543335
5817,5,4,3,19,1,0,1,0,0,39.0,9,6,9.1,10782,4,4.38,7,1,9,26521004
5179,6,1,1,0,0,1,0,1,0,26.0,10,4,8.0,13258,8,3.96,7,0,3,24755745
4685,1,2,4,39,0,1,0,1,1,47.4,8,1,8.8,36088,7,0.96,1,0,2,12393967
6159,5,2,3,41,0,1,1,0,1,47.9,2,1,3.3,27713,5,0.52,10,1,4,29381414
4888,4,1,4,58,0,0,0,1,0,30.3,4,3,6.5,53211,6,2.18,9,0,7,22454877
6074,2,5,2,23,0,1,0,1,0,6.1,8,2,6.0,65652,1,4.0,4,1,10,27514692
3830,1,3,3,24,1,0,1,0,1,44.1,0,5,2.0,55549,6,4.41,7,1,9,19454556
6884,3,5,2,42,0,0,1,0,1,43.3,5,6,9.2,47217,9,4.36,4,0,3,26430887
7278,1,5,2,46,0,1,1,1,0,34.5,7,2,7.7,52557,3,1.88,9,0,9,31205550
5458,5,1,1,12,0,0,1,0,0,15.0,0,4,5.5,9789,9,3.54,8,1,8,28281186
2152,1,4,4,17,1,0,1,0,0,21.0,5,2,3.6,41747,6,1.16,7,0,3,13531919
7688,2,2,3,48,0,0,0,0,1,0.8,0,2,3.5,29665,8,2.36,5,0,3,32649936
